"","osm_id","lon","lat"
"2668","1890126535",-5.674922,43.2920396
"2669","1890126541",-5.6751847,43.2920718
"2670","1890126545",-5.6749537,43.2920884
"2671","1890126547",-5.6750165,43.2921225
"2672","1890126549",-5.6750205,43.2921286
"2673","1890126551",-5.6749834,43.2921339
"2674","1890126553",-5.6753739,43.2921758
"2675","1890126555",-5.6752568,43.2921822
"2676","1890126557",-5.6752749,43.29221
"2677","1890126561",-5.6751016,43.2922358
"2678","1890126563",-5.6751065,43.2922432
"2679","1890126564",-5.6750788,43.2922528
"2680","1890126566",-5.6751293,43.2922562
"2681","1890126568",-5.6750899,43.2922698
"2682","1890126570",-5.6754371,43.292271
"2683","1890126574",-5.6753517,43.2923005
"2684","1890126576",-5.6753572,43.292309
"2685","1890126578",-5.6751689,43.292317
"2686","1890126580",-5.6751398,43.2923271
"2687","1890126582",-5.6751881,43.2923328
"2688","1890126586",-5.6751518,43.2923454
"2689","1890126588",-5.6752065,43.292361
"2690","1890126589",-5.675505,43.2923751
"2691","1890126591",-5.6754147,43.2923968
"2692","1890126593",-5.6754197,43.2924045
"2693","1890126595",-5.6755115,43.2924451
"2694","1890126602",-5.6752524,43.2924529
"2695","1890126603",-5.675259,43.2924631
"2696","1890126604",-5.6752187,43.292477
"2697","1890126605",-5.6755508,43.2925054
"2698","1890126606",-5.6752847,43.2925109
"2699","1890126607",-5.6752914,43.2925212
"2700","1890126608",-5.6752488,43.2925232
"2701","1890126609",-5.6755871,43.2925267
"2702","1890126610",-5.6755166,43.2925511
"2703","1890126612",-5.6755222,43.2925597
"2704","1890126614",-5.6753193,43.2925854
"2705","1890126616",-5.6753429,43.2926217
"2706","1890126617",-5.6756545,43.2926301
"2707","1890126619",-5.6755765,43.2926441
"2708","1890126621",-5.6755834,43.2926546
"2709","1890126623",-5.67568,43.2926586
"2710","1890126627",-5.6754,43.292705
"2711","1890126629",-5.6753733,43.2927279
"2712","1890126631",-5.6754267,43.2927461
"2713","1890126641",-5.6752753,43.2927617
"2714","1890126643",-5.6754997,43.2927918
"2715","1890126644",-5.6754306,43.2928157
"2716","1890126645",-5.6755816,43.2929174
"2717","1890126646",-5.6758546,43.2929264
"2718","1890126648",-5.6755676,43.2929472
"2719","1890313677",-8.5512038,42.8601064
"2720","1890352932",-8.5522133,42.8599145
"2721","1892971706",-2.9153128,43.2582671
"2722","1892971707",-2.9154687,43.2583213
"2723","1894126242",-5.7214977,43.3274297
"2724","1894126243",-5.7217576,43.3274302
"2725","1894126247",-5.7219879,43.3276179
"2726","1894126248",-5.7219257,43.3276427
"2727","1894126249",-5.7217969,43.3278077
"2728","1894126250",-5.7220453,43.3278091
"2729","1894126253",-5.7218528,43.3278463
"2730","1894126254",-5.7217214,43.3278477
"2731","1894126256",-5.7214508,43.327885
"2732","1894126257",-5.7217222,43.3278867
"2733","1894126258",-5.7218536,43.3278875
"2734","1894126259",-5.7221087,43.3278891
"2735","1894126264",-5.7223376,43.3280336
"2736","1894126265",-5.7223175,43.3280412
"2737","1894126269",-5.7224214,43.3281472
"2738","1894126270",-5.7223483,43.3281723
"2739","1894126274",-5.7211081,43.3283025
"2740","1894126275",-5.7224611,43.3283188
"2741","1894126288",-5.7212412,43.328476
"2742","1894126291",-5.721208,43.3284895
"2743","1894126292",-5.7223215,43.3284906
"2744","1894126293",-5.722352,43.3285042
"2745","1894126295",-5.7213017,43.3285549
"2746","1894126297",-5.7212685,43.3285684
"2747","1894126298",-5.7222578,43.328569
"2748","1894126302",-5.7222864,43.3285818
"2749","1894126312",-5.7214409,43.3287364
"2750","1894126313",-5.7221191,43.3287398
"2751","1898407785",-8.7272218,42.5731679
"2752","1898407823",-8.7282155,42.573907
"2753","1898407948",-8.7257024,42.5747694
"2754","1910377593",3.0434429,43.0055911
"2755","1910377594",3.0432666,43.0056106
"2756","1910377596",3.042676,43.0056651
"2757","1910377608",3.0441171,43.0060102
"2758","1910377619",3.0437842,43.0061118
"2759","1910377648",3.0447112,43.0069191
"2760","1910377655",3.0443952,43.0070331
"2761","1910377662",3.0438427,43.0071731
"2762","1910377676",3.0441213,43.0076097
"2763","1910377679",3.0441883,43.0078041
"2764","1910377691",3.0449176,43.0078805
"2765","1929192967",-8.6854234,42.2143758
"2766","1929192984",-8.6846385,42.2144622
"2767","1929193006",-8.6831561,42.2155412
"2768","1929193282",-8.6855206,42.2158838
"2769","1929193291",-8.6832267,42.215951
"2770","1929193300",-8.6851786,42.2160478
"2771","1929193318",-8.6841285,42.2162277
"2772","1929193324",-8.6845023,42.216256
"2773","1933496849",-8.6855382,42.2157079
"2774","1933648368",2.8921577,42.7262932
"2775","1933648418",2.8914146,42.7268245
"2776","1938351318",2.9466407,42.6293449
"2777","1938351331",2.9473544,42.6300185
"2778","1938351376",2.946689,42.6312911
"2779","1938351415",2.9472949,42.6309794
"2780","1938351490",2.9460614,42.6291713
"2781","1938351570",2.9458951,42.6290844
"2782","1938351736",2.9456808,42.6303206
"2783","1938351762",2.9466129,42.629027
"2784","1938351773",2.9467402,42.6312648
"2785","1938351794",2.9471504,42.6298541
"2786","1938351908",2.9451897,42.6297013
"2787","1938351934",2.946941,42.6303959
"2788","1938351937",2.9456738,42.6301432
"2789","1942074696",2.9529926,42.2679797
"2790","1942074711",2.9524931,42.2684138
"2791","1942074712",2.9524231,42.2681559
"2792","1942074715",2.9544033,42.2689244
"2793","1942074728",2.9551291,42.2681857
"2794","1942074741",2.9534869,42.2677649
"2795","1942074745",2.9545624,42.2679971
"2796","1942074747",2.9537564,42.2677391
"2797","1942074761",2.9536377,42.267742
"2798","1942074772",2.9538081,42.267749
"2799","1968508258",-8.3999813,43.3287601
"2800","1968508262",-8.4001852,43.3287601
"2801","1970484850",-1.9735388,43.2911095
"2802","1970484907",-1.9736139,43.2907815
"2803","1970484917",-1.9737963,43.2910002
"2804","1970484928",-1.9739505,43.2905609
"2805","1970484937",-1.9731029,43.2908186
"2806","1970484975",-1.9739223,43.2909475
"2807","1970484987",-1.974267,43.291049
"2808","1970485013",-1.9736192,43.2910744
"2809","1970485019",-1.9735589,43.2913809
"2810","1970485023",-1.973748,43.2907405
"2811","1970485028",-1.9734261,43.2908382
"2812","1970485039",-1.9733269,43.2908674
"2813","1972410496",-8.3905479,43.3441031
"2814","1985491022",-3.8318062,43.4561064
"2815","1989964401",-8.3998379,43.3283639
"2816","1989964435",-8.4002146,43.3285962
"2817","1989964487",-8.4001824,43.3286333
"2818","1989964512",-8.4002241,43.3287131
"2819","1989964553",-8.4001893,43.3287229
"2820","1989964577",-8.3996889,43.3285006
"2821","1989964626",-8.4002161,43.3286644
"2822","1990847603",-5.4314488,43.4817206
"2823","1995087406",-7.8613291,42.3273473
"2824","1995091104",-7.8599624,42.3274629
"2825","2010370136",1.9288676,42.4437195
"2826","2010370138",1.9289607,42.4437981
"2827","2010370139",1.9293628,42.4438144
"2828","2010370140",1.930759,42.4438187
"2829","2010370144",1.9290716,42.4438919
"2830","2010370145",1.9303223,42.4438997
"2831","2010370146",1.9293554,42.4439028
"2832","2010370148",1.9303202,42.4439468
"2833","2010370150",1.9307468,42.4439199
"2834","2010370151",1.9313083,42.4439934
"2835","2010370156",1.9295898,42.4443543
"2836","2010370158",1.9306536,42.4444058
"2837","2017104372",-1.8146133,43.3416585
"2838","2017104379",-1.8148027,43.3417444
"2839","2017104383",-1.8145332,43.341751
"2840","2017104387",-1.8145737,43.3417695
"2841","2017104391",-1.8145618,43.3417833
"2842","2017104395",-1.814961,43.341817
"2843","2017104399",-1.8147101,43.3418513
"2844","2017104402",-1.8144634,43.341902
"2845","2017104405",-1.8148699,43.3419221
"2846","2017104408",-1.8146069,43.3419677
"2847","2017104411",-1.815018,43.341971
"2848","2017104413",-1.8150062,43.3419846
"2849","2017104416",-1.8150745,43.3419969
"2850","2017104420",-1.8150603,43.3420133
"2851","2017104436",-1.8143625,43.3420186
"2852","2017104439",-1.8147666,43.3420404
"2853","2017104442",-1.8144415,43.3420547
"2854","2017104445",-1.8144182,43.3420817
"2855","2017104449",-1.8149096,43.3421051
"2856","2017104453",-1.8142868,43.3421089
"2857","2017104457",-1.8144827,43.3421112
"2858","2017104461",-1.8143869,43.3421197
"2859","2017104465",-1.8143661,43.3421443
"2860","2017104469",-1.814449,43.3421475
"2861","2017104473",-1.8146417,43.3421864
"2862","2017104477",-1.8147298,43.342189
"2863","2017104481",-1.8147068,43.3422159
"2864","2017104485",-1.8146109,43.3422214
"2865","2017104489",-1.8148077,43.3422242
"2866","2017104493",-1.8141858,43.3422284
"2867","2017104497",-1.8146708,43.3422478
"2868","2017104500",-1.8146445,43.3422794
"2869","2017104504",-1.8143271,43.3422916
"2870","2017104509",-1.8147266,43.3423156
"2871","2017104513",-1.8144886,43.3423681
"2872","2017104516",-1.8146307,43.3424308
"2873","2017104520",-1.8143867,43.3424856
"2874","2017104524",-1.8145299,43.3425512
"2875","2017104528",-1.8145208,43.3425618
"2876","2017104532",-1.8145607,43.3425801
"2877","2017104535",-1.8142929,43.3425939
"2878","2017104539",-1.8144762,43.3426775
"2879","2017106085",-1.8140882,43.341878
"2880","2017106086",-1.8141646,43.341913
"2881","2017106087",-1.8139865,43.3419953
"2882","2017106088",-1.814064,43.3420309
"2883","2043199451",-4.1323689,43.0061811
"2884","2043199452",-4.1320771,43.0061683
"2885","2043199453",-4.1315615,43.0062023
"2886","2043199454",-4.1319956,43.0062645
"2887","2043199455",-4.1319894,43.0062875
"2888","2043199456",-4.1320431,43.0062952
"2889","2043199457",-4.1323246,43.0063451
"2890","2043199458",-4.1324459,43.0063479
"2891","2043199459",-4.1324327,43.0063729
"2892","2043199460",-4.1326639,43.0063941
"2893","2043199461",-4.1326494,43.006419
"2894","2043199462",-4.1327595,43.0064232
"2895","2043199463",-4.132752,43.0064383
"2896","2043199464",-4.1328718,43.006489
"2897","2043199465",-4.1321523,43.006671
"2898","2043199466",-4.1327278,43.0066705
"2899","2043199467",-4.1323685,43.0066866
"2900","2043199469",-4.1323558,43.0067121
"2901","2043199471",-4.132687,43.0067253
"2902","2043199472",-4.1326374,43.0067073
"2903","2043199473",-4.1318672,43.0067158
"2904","2043199474",-4.1319265,43.0067243
"2905","2043199475",-4.1325944,43.00675
"2906","2043199476",-4.1314185,43.0067362
"2907","2043199478",-4.1318453,43.0067973
"2908","2043199480",-4.1318782,43.0069045
"2909","2043199481",-4.1320776,43.0069331
"2910","2050364490",1.4928644,42.469295
"2911","2050563545",1.5336373,42.5115801
"2912","2050563574",1.5337336,42.5109465
"2913","2052888296",-2.7219689,43.4217023
"2914","2052888298",-2.7215582,43.4217326
"2915","2052888300",-2.7214465,43.4217515
"2916","2052888302",-2.7215718,43.4217769
"2917","2052888304",-2.7212739,43.4217834
"2918","2052888306",-2.721169,43.4218023
"2919","2052888308",-2.7214714,43.4218031
"2920","2052888310",-2.7212953,43.4218293
"2921","2052888318",-2.7210086,43.4218379
"2922","2052888320",-2.7211893,43.4218523
"2923","2052888322",-2.720891,43.4218584
"2924","2052888324",-2.7220321,43.4218802
"2925","2052888326",-2.721029,43.421881
"2926","2052888328",-2.7221326,43.4219023
"2927","2052888330",-2.7217862,43.4219195
"2928","2052888332",-2.7220005,43.4219285
"2929","2052888334",-2.7211618,43.4219641
"2930","2052888336",-2.7210614,43.4219797
"2931","2052888337",-2.7213322,43.421983
"2932","2052888339",-2.7212272,43.4219855
"2933","2052888341",-2.7221675,43.4219924
"2934","2052888343",-2.7211697,43.4219928
"2935","2052888345",-2.7220242,43.4219965
"2936","2052888347",-2.7212329,43.4219977
"2937","2052888349",-2.7221111,43.4220023
"2938","2052888351",-2.7210749,43.4220297
"2939","2052888353",-2.7218256,43.4220391
"2940","2052888355",-2.7209621,43.4220502
"2941","2052888357",-2.7212972,43.4220723
"2942","2052888359",-2.7221998,43.4220957
"2943","2052888360",-2.7211674,43.4220961
"2944","2052888361",-2.7221512,43.4221051
"2945","2052888362",-2.7213751,43.4221133
"2946","2052888363",-2.722061,43.4221212
"2947","2052888364",-2.7213107,43.4221264
"2948","2052888365",-2.7219269,43.4221386
"2949","2052888367",-2.7219397,43.4221688
"2950","2052888369",-2.721199,43.4221786
"2951","2052888371",-2.7222301,43.4221804
"2952","2052888373",-2.721879,43.4221815
"2953","2052888375",-2.7211831,43.4221821
"2954","2052888377",-2.7211703,43.4221917
"2955","2052888379",-2.7220977,43.4222035
"2956","2052888381",-2.7211651,43.4222082
"2957","2052888383",-2.7217466,43.4222093
"2958","2052888385",-2.7211699,43.4222403
"2959","2052888387",-2.7221471,43.4222441
"2960","2052888389",-2.7211823,43.4222482
"2961","2052888391",-2.7212018,43.4222574
"2962","2052888393",-2.7212214,43.422258
"2963","2052888395",-2.7213706,43.4222841
"2964","2052888402",-2.7219157,43.4222939
"2965","2052888405",-2.7213873,43.4223304
"2966","2052888407",-2.7212645,43.4223554
"2967","2052888409",-2.7215296,43.4223797
"2968","2052888411",-2.7218104,43.422382
"2969","2052888413",-2.7213764,43.4224029
"2970","2052888415",-2.7222189,43.4224214
"2971","2052888417",-2.7213892,43.4224261
"2972","2052888419",-2.7215487,43.4224272
"2973","2052888421",-2.7213205,43.4224365
"2974","2052888423",-2.721212,43.4224446
"2975","2052888425",-2.7211003,43.422462
"2976","2052888427",-2.7213317,43.4224689
"2977","2052888429",-2.7212328,43.422491
"2978","2052888431",-2.7215822,43.4225327
"2979","2052888432",-2.7214418,43.4225617
"2980","2052888434",-2.7212663,43.4225999
"2981","2052888436",-2.7214546,43.4226022
"2982","2052888438",-2.7213971,43.4226127
"2983","2052888441",-2.7216157,43.4226347
"2984","2052888442",-2.7212854,43.4226463
"2985","2052888444",-2.7211721,43.4226671
"2986","2052888446",-2.7214147,43.4226683
"2987","2053299377",-2.721986,43.4218876
"2988","2053299385",-2.7221587,43.4219697
"2989","2053299390",-2.7210011,43.4221235
"2990","2053299392",-2.7208833,43.4221264
"2991","2053299396",-2.7217634,43.4222547
"2992","2053299398",-2.7217702,43.4222731
"2993","2053299403",-2.7209033,43.4223222
"2994","2053299405",-2.721027,43.4223222
"2995","2054222399",-2.7222133,43.4221335
"2996","2054222416",-2.7216006,43.4225886
"2997","2081965189",2.8475269,42.7270908
"2998","2081965192",2.8475176,42.7271389
"2999","2082001095",2.847252,42.7237226
"3000","2082001096",2.847384,42.7238933
"3001","2102046492",0.7975045,42.701969
"3002","2102046494",0.7973758,42.7020658
"3003","2102046496",0.7974101,42.7020903
"3004","2102046497",0.7977141,42.7021195
"3005","2102046498",0.7976973,42.7021322
"3006","2102046499",0.7977417,42.7021641
"3007","2102046500",0.7976371,42.7021799
"3008","2102046501",0.7976798,42.7022106
"3009","2102046503",0.7974278,42.7023192
"3010","2102046504",0.7971033,42.7023211
"3011","2102046505",0.7974402,42.702328
"3012","2102046506",0.7971278,42.7023387
"3013","2102046507",0.7970658,42.7023853
"3014","2102046508",0.7971794,42.7024172
"3015","2102046509",0.7971456,42.7024426
"3016","2102046511",0.7972398,42.7024605
"3017","2103416801",3.00073,43.180641
"3018","2103416802",3.000752,43.180743
"3019","2103416804",3.0007652,43.1807403
"3020","2103416805",3.000617,43.180755
"3021","2103416808",3.0006658,43.1808285
"3022","2103416813",3.0005974,43.1808411
"3023","2103416818",2.9997813,43.1809006
"3024","2103416819",2.999744,43.1808253
"3025","2103416821",3.0000073,43.1808478
"3026","2103416822",2.9997507,43.180839
"3027","2103416823",3.0000113,43.1808588
"3028","2103416824",2.9995604,43.1808712
"3029","2103416826",2.9999423,43.1808608
"3030","2103416827",2.999568,43.1808886
"3031","2103416828",2.9999463,43.1808728
"3032","2103416832",2.9992876,43.1809423
"3033","2103416834",2.9993233,43.180952
"3034","2103416835",3.0006317,43.1809409
"3035","2103416836",2.9993146,43.1809338
"3036","2103416838",2.9992969,43.1809596
"3037","2103416840",3.0007,43.1809283
"3038","2103416843",3.0001704,43.1810253
"3039","2103416844",2.9994191,43.1810373
"3040","2103416846",2.9993999,43.1810415
"3041","2103416847",2.9994533,43.181046
"3042","2103416848",2.9994251,43.1810521
"3043","2103416850",2.9994423,43.18106
"3044","2103416851",2.999206,43.181066
"3045","2103416852",2.9994103,43.181067
"3046","2103416854",2.9991949,43.181069
"3047","2103416855",2.999928,43.1810515
"3048","2103416856",2.9994667,43.1810788
"3049","2103416857",2.9994514,43.1810822
"3050","2103416859",2.9999647,43.1811291
"3051","2103416860",2.9999358,43.1811311
"3052","2103416861",2.9995553,43.1811334
"3053","2103416863",2.9995668,43.1811331
"3054","2103416864",2.9995449,43.1811372
"3055","2103416865",2.9995776,43.1811362
"3056","2103416867",2.9995375,43.1811437
"3057","2103416868",2.9995857,43.1811422
"3058","2103416869",2.9995897,43.1811502
"3059","2103416871",3.0002218,43.1812222
"3060","2103416872",2.9995344,43.1811518
"3061","2103416873",2.9995361,43.1811602
"3062","2103416875",2.999589,43.1811586
"3063","2103416876",2.9995423,43.1811674
"3064","2103416877",2.9995836,43.1811661
"3065","2103416878",2.9995519,43.1811721
"3066","2103416880",2.9995633,43.1811735
"3067","2103416881",2.9995745,43.1811714
"3068","2103416882",3.0009288,43.1810876
"3069","2103416884",2.999973,43.1811469
"3070","2103416885",2.9999404,43.1811469
"3071","2103416886",2.999681,43.181208
"3072","2103416888",2.999624,43.181223
"3073","2103416890",3.0000758,43.181241
"3074","2103416892",2.999311,43.181279
"3075","2103416893",2.999299,43.181284
"3076","2103416894",3.0008663,43.1812695
"3077","2103416896",2.999477,43.181312
"3078","2103416897",2.999465,43.181315
"3079","2103416898",2.999467,43.181322
"3080","2103416900",3.000052,43.181325
"3081","2103416901",2.999994,43.181341
"3082","2103416905",3.000359,43.181351
"3083","2103416906",2.999334,43.181353
"3084","2103416908",2.999685,43.181353
"3085","2103416911",3.00005,43.181366
"3086","2103416913",2.999871,43.181376
"3087","2103416915",2.999764,43.181381
"3088","2103416918",2.999515,43.181386
"3089","2103416920",2.999519,43.181395
"3090","2114083572",-2.0014548,43.3038382
"3091","2114083573",-2.0013637,43.3037658
"3092","2114083574",-2.0019333,43.3036708
"3093","2114083575",-2.0011927,43.303712
"3094","2114083577",-2.0022987,43.3038333
"3095","2114083578",-2.0013511,43.3034395
"3096","2114083580",-2.0013024,43.3037803
"3097","2114083581",-2.0012855,43.3035632
"3098","2114083585",-2.0011778,43.3036786
"3099","2114083586",-2.0021227,43.3039138
"3100","2114083590",-2.0014991,43.3033559
"3101","2114083598",-2.0015271,43.3034185
"3102","2114083600",-2.0019477,43.3037029
"3103","2114083603",-2.0016765,43.3040713
"3104","2114083605",-2.0016292,43.3033944
"3105","2114083608",-2.0017625,43.3035219
"3106","2114083609",-2.0020594,43.3039552
"3107","2114083614",-2.0020155,43.303857
"3108","2114083622",-2.0017788,43.3040471
"3109","2114083626",-2.0021771,43.303862
"3110","2114083627",-2.0011188,43.3034965
"3111","2114083630",-2.0021216,43.3034369
"3112","2114083631",-2.0015446,43.3039334
"3113","2114083636",-2.0010747,43.3035469
"3114","2114083638",-2.0013314,43.3033955
"3115","2114083646",-2.0011349,43.3035326
"3116","2114083648",-2.001715,43.3035863
"3117","2114083650",-2.0016253,43.3039565
"3118","2114083651",-2.0012642,43.303695
"3119","2114083653",-2.0015018,43.3039435
"3120","2114083659",-2.0012974,43.3034522
"3121","2114083661",-2.0012426,43.3034672
"3122","2114083662",-2.0019563,43.303871
"3123","2114083665",-2.0013759,43.3037931
"3124","2114083667",-2.0021928,43.3038973
"3125","2114083675",-2.0018877,43.3037171
"3126","2114083678",-2.0017685,43.3040239
"3127","2114083682",-2.0013411,43.30355
"3128","2114083685",-2.0013042,43.3038738
"3129","2114083686",-2.0015617,43.3039715
"3130","2114083687",-2.0020065,43.3036535
"3131","2114083688",-2.0012785,43.3038162
"3132","2114083696",-2.0017839,43.30357
"3133","2118194079",-2.3128803,43.0836702
"3134","2130394750",0.955404,43.101745
"3135","2130394763",0.955273,43.101758
"3136","2130394773",0.955448,43.101774
"3137","2130394774",0.955409,43.101777
"3138","2130394891",0.955279,43.10179
"3139","2130394895",0.95523,43.101795
"3140","2130395024",0.955115,43.10204
"3141","2130395043",0.954891,43.102064
"3142","2130395094",0.955519,43.102161
"3143","2130395099",0.955489,43.102166
"3144","2130395128",0.955684,43.102191
"3145","2130395137",0.954981,43.1022
"3146","2130395140",0.95556,43.102204
"3147","2130395144",0.954922,43.102207
"3148","2130395147",0.95511,43.102214
"3149","2130395148",0.955251,43.102215
"3150","2130395154",0.955563,43.10222
"3151","2130395155",0.955336,43.102221
"3152","2130395157",0.955308,43.102224
"3153","2130395160",0.955156,43.102226
"3154","2130395161",0.955502,43.102226
"3155","2130395164",0.954988,43.102229
"3156","2130395166",0.955114,43.10223
"3157","2130395185",0.955371,43.10225
"3158","2130395190",0.955343,43.102253
"3159","2130395198",0.954838,43.102262
"3160","2130395211",0.955265,43.102275
"3161","2130395216",0.95518,43.102285
"3162","2130395224",0.955183,43.102295
"3163","2130395226",0.955166,43.102297
"3164","2130395232",0.955661,43.102307
"3165","2130395233",0.955706,43.102312
"3166","2130395235",0.955122,43.102313
"3167","2130395238",0.955663,43.102317
"3168","2130395241",0.955384,43.10232
"3169","2130395244",0.955507,43.102323
"3170","2130395246",0.955473,43.102327
"3171","2130395247",0.954984,43.102328
"3172","2130395254",0.955176,43.102341
"3173","2130395261",0.955253,43.102353
"3174","2130395267",0.955179,43.102361
"3175","2130395278",0.955484,43.102379
"3176","2130395292",0.955296,43.102398
"3177","2130395297",0.955262,43.1024
"3178","2130395303",0.955144,43.102417
"3179","2130395314",0.955005,43.102432
"3180","2130395322",0.955496,43.102443
"3181","2130395325",0.95547,43.102445
"3182","2130395370",0.955484,43.102511
"3183","2130395371",0.955494,43.102511
"3184","2130395372",0.955321,43.102512
"3185","2130395378",0.955247,43.102521
"3186","2130395418",0.955504,43.102565
"3187","2130395420",0.955498,43.102566
"3188","2130395537",0.955532,43.102633
"3189","2130395539",0.95551,43.102635
"3190","2130395556",0.955352,43.102657
"3191","2130395565",0.95528,43.102666
"3192","2130395587",0.955156,43.102688
"3193","2130395598",0.955544,43.102699
"3194","2130395602",0.955502,43.102703
"3195","2130395610",0.955409,43.102712
"3196","2130395611",0.954936,43.102714
"3197","2130395613",0.955365,43.102717
"3198","2130395629",0.955514,43.102767
"3199","2130395630",0.955506,43.102768
"3200","2130395632",0.95543,43.102775
"3201","2130395634",0.95542,43.102776
"3202","2130395666",0.955339,43.102848
"3203","2130395675",0.955286,43.102855
"3204","2130395700",0.95537,43.10291
"3205","2130395702",0.955353,43.102912
"3206","2130395747",0.955388,43.102992
"3207","2130395757",0.955225,43.103011
"3208","2136279206",2.4166759,42.616583
"3209","2136279207",2.4170298,42.6167273
"3210","2136279210",2.4165051,42.6168462
"3211","2152061227",-2.6779746,42.8360843
"3212","2152061245",-2.6792959,42.8362506
"3213","2191716887",-5.5441939,42.5764672
"3214","2191716888",-5.5468085,42.574969
"3215","2191716889",-5.5469802,42.5750717
"3216","2191716890",-5.5446628,42.5752929
"3217","2191716891",-5.5467978,42.5748346
"3218","2191716892",-5.5446428,42.5744609
"3219","2191716893",-5.5462614,42.5757906
"3220","2191716894",-5.5462506,42.5741157
"3221","2191716895",-5.5442551,42.5764306
"3222","2191716897",-5.5445909,42.5751771
"3223","2191716898",-5.5446446,42.5742804
"3224","2191716899",-5.5448344,42.5748425
"3225","2191716900",-5.5453602,42.5760987
"3226","2191716901",-5.544654,42.5746979
"3227","2191716903",-5.5441173,42.5763066
"3228","2191716904",-5.5444589,42.5763832
"3229","2191716905",-5.5448395,42.5763978
"3230","2191716906",-5.5452314,42.5762488
"3231","2191716907",-5.5450168,42.5763674
"3232","2191716908",-5.5467442,42.5746371
"3233","2191716909",-5.5458215,42.5739103
"3234","2191716910",-5.5459062,42.5755948
"3235","2191716911",-5.544616,42.5750243
"3236","2191716912",-5.5467013,42.5744712
"3237","2191716913",-5.5464867,42.5742895
"3238","2191716914",-5.5455211,42.5736258
"3239","2192319800",-5.5441529,42.576445
"3240","2238653685",-3.8012933,43.4768807
"3241","2267588623",-6.5417242,43.1653362
"3242","2267588624",-6.5417658,43.1654078
"3243","2267588625",-6.541727,43.1654198
"3244","2267588627",-6.5409681,43.1655705
"3245","2267588628",-6.5418875,43.1656038
"3246","2267588629",-6.5418422,43.1656179
"3247","2267588630",-6.5419572,43.1657237
"3248","2267588631",-6.5418988,43.1657417
"3249","2267588632",-6.5419597,43.1658582
"3250","2267588633",-6.5419988,43.1658625
"3251","2267588634",-6.5420592,43.165942
"3252","2277038852",-7.5320603,43.0202406
"3253","2277038858",-7.5358215,43.0214984
"3254","2277038863",-7.5304604,43.0211693
"3255","2277038868",-7.5374533,43.0188848
"3256","2277038871",-7.5291621,43.0224092
"3257","2277038874",-7.5314439,43.0219622
"3258","2277038878",-7.5300417,43.0226411
"3259","2277038879",-7.5295061,43.0226019
"3260","2277038880",-7.5373718,43.0191549
"3261","2277038884",-7.5316393,43.0205001
"3262","2277038886",-7.5365188,43.0184232
"3263","2277038888",-7.5304627,43.0224436
"3264","2277038889",-7.5327027,43.022459
"3265","2277038891",-7.5362457,43.0184239
"3266","2277038893",-7.5293288,43.0225231
"3267","2277038895",-7.5365002,43.0204844
"3268","2277038896",-7.5355538,43.0186224
"3269","2277038897",-7.5374744,43.0190516
"3270","2277038901",-7.5290614,43.0218648
"3271","2277038905",-7.5351119,43.0224227
"3272","2277038908",-7.5334031,43.0194104
"3273","2277038909",-7.5308339,43.0211252
"3274","2277038910",-7.5324146,43.0223822
"3275","2277038912",-7.5347364,43.0189004
"3276","2277038915",-7.534831,43.0227303
"3277","2277038918",-7.5338953,43.0191808
"3278","2277038920",-7.5308024,43.0210138
"3279","2277038921",-7.5307055,43.0212487
"3280","2277038928",-7.5302161,43.0212906
"3281","2277038931",-7.5308181,43.0211775
"3282","2277038932",-7.5371299,43.0187038
"3283","2277038933",-7.5367359,43.0201277
"3284","2277038934",-7.536204,43.0209282
"3285","2277038935",-7.5335958,43.0225984
"3286","2277038942",-7.5292878,43.0217586
"3287","2277038943",-7.535487,43.0219848
"3288","2277038950",-7.5330368,43.0196277
"3289","2277038951",-7.5364622,43.0184109
"3290","2277038956",-7.5289622,43.0221177
"3291","2277038958",-7.5305545,43.0212371
"3292","2277038959",-7.537247,43.0193084
"3293","2277038960",-7.5340701,43.0226487
"3294","2277038973",-7.5370362,43.0196466
"3295","2277038975",-7.5360241,43.0184161
"3296","2278931553",-1.9709124,43.2914631
"3297","2278931584",-1.9710898,43.291982
"3298","2278931613",-1.9696265,43.2914979
"3299","2278931650",-1.9694125,43.2915706
"3300","2314349203",-5.5936331,42.6070807
"3301","2314349223",-5.5932436,42.607358
"3302","2314349244",-5.5935787,42.6076633
"3303","2317605122",-5.5445596,42.5744331
"3304","2317605123",-5.5446058,42.5745103
"3305","2317605124",-5.5445898,42.5745665
"3306","2317605127",-5.5446165,42.5746359
"3307","2317605138",-5.5440179,42.5764328
"3308","2323970203",0.9106674,43.4759125
"3309","2337058820",-3.8416742,43.4214658
"3310","2337058821",-3.8418775,43.4212925
"3311","2337058822",-3.8411706,43.4208144
"3312","2337058823",-3.8409674,43.4210005
"3313","2340786993",-5.5579701,43.4105081
"3314","2353306143",-5.8403971,43.365424
"3315","2365742899",1.1254369,42.997552
"3316","2365964194",1.1265401,42.9992953
"3317","2394153902",-8.7276332,42.2259191
"3318","2394153903",-8.728199,42.2258406
"3319","2394153904",-8.7281696,42.225728
"3320","2394153905",-8.7289499,42.2256228
"3321","2394153906",-8.7291345,42.2255846
"3322","2395947770",-1.0268298,43.3259569
"3323","2395947802",-1.0266238,43.3259769
"3324","2395947804",-1.0268288,43.3259759
"3325","2395947806",-1.0275898,43.3259649
"3326","2395947880",-1.0267778,43.3260759
